Date,Raw_Turbidity,Raw_PH,Raw_Colour,PAC,KMnO4,ACD,Turbidity,PH,Colour
30-03-21,65.1,6.91,500.0,4.5,0.35,0.45,15.1,6.82,43.0
30-03-21,65.1,6.91,500.0,5.0,0.35,0.45,13.1,6.8,31.0
30-03-21,65.1,6.91,500.0,5.5,0.35,0.45,19.1,6.79,33.0
31-03-21,84.8,6.79,33.0,2.5,0.35,0.4,11.8,6.67,38.0
31-03-21,84.8,6.79,33.0,3.0,0.35,0.4,9.18,6.62,34.0
31-03-21,84.8,6.79,33.0,3.5,0.35,0.4,12.7,6.79,39.0
31-03-21,84.8,6.79,33.0,4.0,0.35,0.4,12.9,6.78,45.0
31-03-21,84.8,6.79,33.0,4.5,0.35,0.4,18.2,6.72,51.0
31-03-21,84.8,6.79,33.0,5.0,0.35,0.4,17.8,6.68,24.0
02-04-21,31.5,6.81,310.0,2.0,0.4,0.35,19.1,6.82,33.0
02-04-21,31.5,6.81,310.0,2.5,0.4,0.35,17.5,6.85,30.0
02-04-21,31.5,6.81,310.0,3.0,0.4,0.35,15.2,6.88,25.0
02-04-21,31.5,6.81,310.0,3.5,0.4,0.35,13.1,6.85,23.0
02-04-21,31.5,6.81,310.0,4.0,0.4,0.35,15.2,6.86,25.0
02-04-21,31.5,6.81,310.0,4.5,0.4,0.35,17.1,6.87,31.0
04-04-21,21.1,6.85,210.0,2.0,0.4,0.35,11.9,6.89,23.0
04-04-21,21.1,6.85,210.0,2.5,0.4,0.35,11.1,6.9,17.0
04-04-21,21.1,6.85,210.0,3.0,0.4,0.35,13.1,6.89,19.0
04-04-21,21.1,6.85,210.0,3.5,0.4,0.35,16.2,6.88,22.0
04-04-21,21.1,6.85,210.0,4.0,0.4,0.35,17.7,6.87,31.0
04-04-21,21.1,6.85,210.0,4.5,0.4,0.35,19.1,6.86,35.0
05-04-21,40.1,6.9,500.0,2.0,0.4,0.35,22.1,6.98,31.0
05-04-21,40.1,6.9,500.0,2.5,0.4,0.35,19.1,6.95,29.0
05-04-21,40.1,6.9,500.0,3.0,0.4,0.35,25.1,6.96,35.0
05-04-21,40.1,6.9,500.0,3.5,0.4,0.35,29.1,6.92,39.0
05-04-21,40.1,6.9,500.0,4.0,0.4,0.35,32.1,6.94,43.0
05-04-21,40.1,6.9,500.0,4.5,0.4,0.35,38.2,6.95,42.0
06-04-21,91.3,6.69,500.0,2.0,0.4,0.35,31.6,6.97,43.0
06-04-21,91.3,6.69,500.0,2.5,0.4,0.35,16.2,6.96,43.0
06-04-21,91.3,6.69,500.0,3.0,0.4,0.35,12.16,6.91,34.0
06-04-21,91.3,6.69,500.0,3.5,0.4,0.35,11.06,6.89,27.0
06-04-21,91.3,6.69,500.0,4.0,0.4,0.35,12.37,6.85,39.0
06-04-21,91.3,6.69,500.0,4.5,0.4,0.35,14.23,6.81,47.0
09-04-21,38.9,6.81,342.0,2.5,0.7,0.65,13.8,6.91,29.0
09-04-21,38.9,6.81,342.0,3.0,0.7,0.65,12.2,6.96,26.0
09-04-21,38.9,6.81,342.0,3.5,0.7,0.65,14.5,6.92,32.0
09-04-21,38.9,6.81,342.0,4.0,0.7,0.65,16.3,6.95,34.0
09-04-21,38.9,6.81,342.0,4.5,0.7,0.65,17.2,6.89,39.0
09-04-21,38.9,6.81,342.0,5.0,0.7,0.65,19.6,6.87,46.0
10-04-21,42.9,6.8,400.0,2.0,0.4,0.55,13.9,6.91,28.0
10-04-21,42.9,6.8,400.0,2.5,0.4,0.55,12.2,6.96,26.0
10-04-21,42.9,6.8,400.0,3.0,0.4,0.55,15.5,6.94,29.0
10-04-21,42.9,6.8,400.0,3.5,0.4,0.55,18.2,6.91,35.0
10-04-21,42.9,6.8,400.0,4.0,0.4,0.55,19.5,6.93,41.0
10-04-21,42.9,6.8,400.0,4.5,0.4,0.55,23.6,6.89,46.0
11-04-21,210.0,6.88,500.0,2.5,0.25,0.55,19.1,6.92,39.0
11-04-21,210.0,6.88,500.0,3.0,0.25,0.55,14.2,6.93,31.0
11-04-21,210.0,6.88,500.0,3.5,0.25,0.55,13.2,6.92,29.0
11-04-21,210.0,6.88,500.0,4.0,0.25,0.55,11.1,6.9,23.0
11-04-21,210.0,6.88,500.0,4.5,0.25,0.55,13.2,6.91,25.0
11-04-21,210.0,6.88,500.0,5.0,0.25,0.55,15.2,6.92,26.0
12-04-21,110.0,6.85,500.0,2.5,0.3,0.55,25.1,6.8,60.0
12-04-21,110.0,6.85,500.0,3.0,0.3,0.55,22.1,6.89,55.0
12-04-21,110.0,6.85,500.0,3.5,0.3,0.55,19.2,6.88,39.0
12-04-21,110.0,6.85,500.0,4.0,0.3,0.55,17.1,6.87,33.0
12-04-21,110.0,6.85,500.0,4.5,0.3,0.55,12.2,6.86,25.0
12-04-21,110.0,6.85,500.0,5.0,0.3,0.55,15.2,6.85,31.0
13-04-21,63.1,6.91,390.0,2.5,0.3,0.45,39.1,6.95,72.0
13-04-21,63.1,6.91,390.0,3.0,0.3,0.45,33.1,6.94,63.0
13-04-21,63.1,6.91,390.0,3.5,0.3,0.45,25.1,6.95,53.0
13-04-21,63.1,6.91,390.0,4.0,0.3,0.45,22.1,6.94,42.0
13-04-21,63.1,6.91,390.0,4.5,0.3,0.45,19.1,6.93,31.0
13-04-21,63.1,6.91,390.0,5.0,0.3,0.45,23.1,6.92,39.0
14-04-21,59.6,6.82,348.0,2.5,0.7,0.5,23.6,6.86,46.0
14-04-21,59.6,6.82,348.0,3.0,0.7,0.5,17.8,6.89,41.0
14-04-21,59.6,6.82,348.0,3.5,0.7,0.5,12.9,6.96,29.0
14-04-21,59.6,6.82,348.0,4.0,0.7,0.5,10.8,6.94,26.0
14-04-21,59.6,6.82,348.0,4.5,0.7,0.5,13.2,6.92,31.0
14-04-21,59.6,6.82,348.0,5.0,0.7,0.5,16.8,6.93,36.0
15-04-21,53.2,6.82,289.0,2.5,0.7,0.45,24.9,6.88,59.0
15-04-21,53.2,6.82,289.0,3.0,0.7,0.45,21.2,6.91,52.0
15-04-21,53.2,6.82,289.0,3.5,0.7,0.45,14.2,6.95,42.0
15-04-21,53.2,6.82,289.0,4.0,0.7,0.45,10.2,6.98,26.0
15-04-21,53.2,6.82,289.0,4.5,0.7,0.45,13.2,6.96,33.0
15-04-21,53.2,6.82,289.0,5.0,0.7,0.45,14.1,6.94,38.0
16-04-21,82.9,6.8,500.0,3.0,0.7,0.45,25.0,6.8,56.0
16-04-21,82.9,6.8,500.0,3.5,0.7,0.45,17.2,6.82,46.0
16-04-21,82.9,6.8,500.0,4.0,0.7,0.45,13.8,6.83,32.0
16-04-21,82.9,6.8,500.0,4.5,0.7,0.45,12.2,6.92,28.0
16-04-21,82.9,6.8,500.0,5.0,0.7,0.45,14.5,6.89,36.0
16-04-21,82.9,6.8,500.0,5.5,0.7,0.45,15.6,6.86,39.0
18-04-21,73.1,6.82,390.0,1.5,0.25,0.45,38.3,6.83,73.0
18-04-21,73.1,6.82,390.0,2.0,0.25,0.45,25.1,6.83,66.0
18-04-21,73.1,6.82,390.0,2.5,0.25,0.45,22.1,6.84,52.0
18-04-21,73.1,6.82,390.0,3.0,0.25,0.45,19.1,6.86,49.0
18-04-21,73.1,6.82,390.0,3.5,0.25,0.45,11.2,6.85,21.0
18-04-21,73.1,6.82,390.0,4.0,0.25,0.45,13.2,6.83,30.0
20-04-21,49.1,6.23,427.0,2.0,0.25,0.4,15.2,6.79,32.0
20-04-21,49.1,6.23,427.0,2.5,0.25,0.4,17.2,6.8,43.0
20-04-21,49.1,6.23,427.0,3.0,0.25,0.4,11.1,6.81,21.0
20-04-21,49.1,6.23,427.0,3.5,0.25,0.4,13.2,6.8,29.0
20-04-21,49.1,6.23,427.0,4.0,0.25,0.4,14.2,6.79,33.0
20-04-21,49.1,6.23,427.0,4.5,0.25,0.4,15.3,6.78,39.0
21-04-21,61.7,6.52,500.0,2.0,0.3,0.55,16.5,6.89,63.0
21-04-21,61.7,6.52,500.0,2.5,0.3,0.55,14.6,8.86,59.0
21-04-21,61.7,6.52,500.0,3.0,0.3,0.55,11.7,8.83,37.0
21-04-21,61.7,6.52,500.0,3.5,0.3,0.55,9.65,6.79,31.0
21-04-21,61.7,6.52,500.0,4.0,0.3,0.55,12.6,6.75,46.0
21-04-21,61.7,6.52,500.0,4.5,0.3,0.55,13.5,6.71,51.0
22-04-21,49.8,6.32,500.0,2.0,0.3,0.55,32.2,6.48,23.0
22-04-21,49.8,6.32,500.0,2.5,0.3,0.55,31.8,6.43,39.0
22-04-21,49.8,6.32,500.0,3.0,0.3,0.55,12.2,6.21,31.0
22-04-21,49.8,6.32,500.0,3.5,0.3,0.55,22.8,6.89,32.0
22-04-21,49.8,6.32,500.0,4.0,0.3,0.55,19.8,6.73,56.0
22-04-21,49.8,6.32,500.0,4.5,0.3,0.55,14.8,6.83,48.0
23-04-21,69.1,6.71,500.0,2.0,0.35,0.4,13.2,6.81,43.0
23-04-21,69.1,6.71,500.0,2.5,0.35,0.4,12.1,6.83,39.0
23-04-21,69.1,6.71,500.0,3.0,0.35,0.4,11.1,6.85,31.0
23-04-21,69.1,6.71,500.0,3.5,0.35,0.4,15.1,6.84,52.0
23-04-21,69.1,6.71,500.0,4.0,0.35,0.4,16.1,6.83,66.0
23-04-21,69.1,6.71,500.0,4.5,0.35,0.4,19.2,6.82,79.0
25-04-21,49.1,6.75,390.0,2.0,0.35,0.45,19.1,6.84,89.0
25-04-21,49.1,6.75,390.0,2.5,0.35,0.45,17.3,6.83,70.0
25-04-21,49.1,6.75,390.0,3.0,0.35,0.45,16.2,6.82,52.0
25-04-21,49.1,6.75,390.0,3.5,0.35,0.45,11.5,6.81,25.0
25-04-21,49.1,6.75,390.0,4.0,0.35,0.45,13.2,6.8,33.0
25-04-21,49.1,6.75,390.0,4.5,0.35,0.45,14.2,6.79,43.0
01-05-21,79.3,6.55,355.0,3.0,0.4,0.45,13.5,6.91,36.0
01-05-21,79.3,6.55,355.0,3.5,0.4,0.45,16.8,6.96,32.0
01-05-21,79.3,6.55,355.0,4.0,0.4,0.45,18.2,6.98,29.0
01-05-21,79.3,6.55,355.0,4.5,0.4,0.45,24.2,6.7,37.0
01-05-21,79.3,6.55,355.0,5.0,0.4,0.45,21.3,6.88,32.0
01-05-21,79.3,6.55,355.0,5.5,0.4,0.45,22.8,6.56,31.0
02-05-21,11.2,6.89,500.0,3.0,0.75,0.45,19.1,6.88,66.0
02-05-21,11.2,6.89,500.0,3.5,0.75,0.45,17.1,6.87,59.0
02-05-21,11.2,6.89,500.0,4.0,0.75,0.45,15.1,6.89,43.0
02-05-21,11.2,6.89,500.0,4.5,0.75,0.45,11.1,6.91,21.0
02-05-21,11.2,6.89,500.0,5.0,0.75,0.45,12.2,6.9,31.0
02-05-21,11.2,6.89,500.0,5.5,0.75,0.45,13.1,6.89,39.0
05-05-21,67.2,6.76,500.0,3.0,0.25,0.4,19.2,6.96,53.0
05-05-21,67.2,6.76,500.0,3.5,0.25,0.4,15.5,6.97,42.0
05-05-21,67.2,6.76,500.0,4.0,0.25,0.4,13.1,6.91,34.0
05-05-21,67.2,6.76,500.0,4.5,0.25,0.4,11.2,6.88,22.0
05-05-21,67.2,6.76,500.0,5.0,0.25,0.4,12.7,6.84,29.0
05-05-21,67.2,6.76,500.0,5.5,0.25,0.4,15.2,6.8,39.0
06-05-21,71.2,6.8,436.0,3.5,0.35,0.35,13.6,6.9,32.0
06-05-21,71.2,6.8,436.0,4.0,0.35,0.35,12.9,6.92,26.0
06-05-21,71.2,6.8,436.0,4.5,0.35,0.35,11.6,6.99,22.0
06-05-21,71.2,6.8,436.0,5.0,0.35,0.35,13.2,6.93,27.0
06-05-21,71.2,6.8,436.0,5.5,0.35,0.35,14.2,6.96,32.0
06-05-21,71.2,6.8,436.0,6.0,0.35,0.35,20.3,6.89,42.0
07-05-21,81.6,6.98,500.0,2.5,0.35,0.35,16.2,7.09,49.0
07-05-21,81.6,6.98,500.0,3.0,0.35,0.35,14.7,7.06,39.0
07-05-21,81.6,6.98,500.0,3.5,0.35,0.35,13.6,7.01,31.0
07-05-21,81.6,6.98,500.0,4.0,0.35,0.35,13.1,7.08,34.0
07-05-21,81.6,6.98,500.0,4.5,0.35,0.35,13.9,6.96,26.0
07-05-21,81.6,6.98,500.0,5.0,0.35,0.35,13.6,6.92,33.0
08-05-21,75.6,6.84,412.0,3.5,0.35,0.4,14.8,6.9,29.0
08-05-21,75.6,6.84,412.0,4.0,0.35,0.4,12.2,6.91,26.0
08-05-21,75.6,6.84,412.0,4.5,0.35,0.4,15.6,6.96,32.0
08-05-21,75.6,6.84,412.0,5.0,0.35,0.4,17.2,6.92,39.0
08-05-21,75.6,6.84,412.0,5.5,0.35,0.4,21.3,6.89,47.0
08-05-21,75.6,6.84,412.0,6.0,0.35,0.4,22.6,6.86,51.0
09-05-21,73.1,6.9,390.0,2.0,0.7,0.3,15.1,6.97,21.0
09-05-21,73.1,6.9,390.0,2.5,0.7,0.3,13.1,6.96,20.0
09-05-21,73.1,6.9,390.0,3.0,0.7,0.3,11.1,6.95,21.0
09-05-21,73.1,6.9,390.0,3.5,0.7,0.3,13.1,6.96,23.0
09-05-21,73.1,6.9,390.0,4.0,0.7,0.3,14.2,6.97,24.0
09-05-21,73.1,6.9,390.0,4.5,0.7,0.3,16.1,6.98,25.0
10-05-21,87.6,6.67,500.0,2.5,0.75,0.4,12.7,6.89,29.0
10-05-21,87.6,6.67,500.0,3.0,0.75,0.4,11.6,6.83,23.0
10-05-21,87.6,6.67,500.0,3.5,0.75,0.4,12.9,6.79,31.0
10-05-21,87.6,6.67,500.0,4.0,0.75,0.4,14.6,6.75,36.0
10-05-21,87.6,6.67,500.0,4.5,0.75,0.4,15.6,6.72,39.0
10-05-21,87.6,6.67,500.0,5.0,0.75,0.4,16.3,6.7,43.0
11-05-21,210.0,6.99,500.0,2.0,0.75,0.4,25.1,6.99,31.0
11-05-21,210.0,6.99,500.0,2.5,0.75,0.4,23.1,6.97,29.0
11-05-21,210.0,6.99,500.0,3.0,0.75,0.4,29.1,6.99,21.0
11-05-21,210.0,6.99,500.0,3.5,0.75,0.4,21.1,6.98,35.0
11-05-21,210.0,6.99,500.0,4.0,0.75,0.4,25.1,6.97,39.0
11-05-21,210.0,6.99,500.0,4.5,0.75,0.4,28.2,6.96,43.0
12-05-21,71.6,6.69,500.0,2.0,0.5,0.45,25.1,6.97,31.0
12-05-21,71.6,6.69,500.0,3.0,0.5,0.45,23.1,6.99,29.0
12-05-21,71.6,6.69,500.0,4.0,0.5,0.45,29.1,6.98,21.0
12-05-21,71.6,6.69,500.0,5.0,0.5,0.45,21.1,6.97,35.0
12-05-21,71.6,6.69,500.0,6.0,0.5,0.45,25.1,6.96,39.0
12-05-21,71.6,6.69,500.0,7.0,0.5,0.45,28.2,6.95,43.0
14-05-21,206.6,6.89,500.0,3.0,0.5,0.45,37.6,6.84,69.0
14-05-21,206.6,6.89,500.0,3.5,0.5,0.45,24.2,6.88,58.0
14-05-21,206.6,6.89,500.0,4.0,0.5,0.45,15.2,6.9,34.0
14-05-21,206.6,6.89,500.0,4.5,0.5,0.45,12.9,6.92,29.0
14-05-21,206.6,6.89,500.0,5.0,0.5,0.45,15.6,6.94,37.0
14-05-21,206.6,6.89,500.0,5.5,0.5,0.45,18.6,6.9,42.0
15-05-21,64.6,6.86,189.0,3.0,0.3,0.35,9.2,6.96,22.0
15-05-21,64.6,6.86,189.0,3.5,0.3,0.35,11.5,6.94,26.0
15-05-21,64.6,6.86,189.0,4.0,0.3,0.35,14.6,6.9,32.0
15-05-21,64.6,6.86,189.0,4.5,0.3,0.35,16.2,6.88,37.0
15-05-21,64.6,6.86,189.0,5.0,0.3,0.35,18.9,6.9,41.0
15-05-21,64.6,6.86,189.0,5.5,0.3,0.35,21.6,6.86,44.0
16-05-21,71.1,6.73,390.0,2.0,0.72,0.4,18.2,6.8,35.0
16-05-21,71.1,6.73,390.0,2.5,0.72,0.4,17.1,6.83,31.0
16-05-21,71.1,6.73,390.0,3.0,0.72,0.4,11.8,6.9,29.0
16-05-21,71.1,6.73,390.0,3.5,0.72,0.4,13.2,6.8,31.0
16-05-21,71.1,6.73,390.0,4.0,0.72,0.4,19.2,6.85,39.0
16-05-21,71.1,6.73,390.0,4.5,0.72,0.4,20.1,6.84,43.0
17-05-21,81.2,6.8,390.0,2.0,0.72,0.3,33.1,6.79,43.0
17-05-21,81.2,6.8,390.0,2.5,0.72,0.3,30.2,6.72,28.0
17-05-21,81.2,6.8,390.0,3.0,0.72,0.3,19.2,6.81,38.0
17-05-21,81.2,6.8,390.0,3.5,0.72,0.3,35.1,6.88,33.0
17-05-21,81.2,6.8,390.0,4.0,0.72,0.3,32.1,6.79,39.0
17-05-21,81.2,6.8,390.0,4.5,0.72,0.3,23.1,6.88,31.0
18-05-21,230.0,6.85,500.0,2.5,0.72,0.4,23.2,6.85,88.0
18-05-21,230.0,6.85,500.0,3.0,0.72,0.4,33.1,6.85,69.0
18-05-21,230.0,6.85,500.0,3.5,0.72,0.4,33.2,6.84,57.0
18-05-21,230.0,6.85,500.0,4.0,0.72,0.4,31.1,6.84,45.0
18-05-21,230.0,6.85,500.0,4.5,0.72,0.4,21.0,6.83,45.0
18-05-21,230.0,6.85,500.0,5.0,0.72,0.4,25.7,6.82,27.0
19-05-21,265.1,6.58,500.0,2.5,0.72,0.4,21.7,6.87,88.0
19-05-21,265.1,6.58,500.0,3.0,0.72,0.4,18.2,6.84,69.0
19-05-21,265.1,6.58,500.0,3.5,0.72,0.4,16.9,6.81,57.0
19-05-21,265.1,6.58,500.0,4.0,0.72,0.4,14.7,6.8,45.0
19-05-21,265.1,6.58,500.0,4.5,0.72,0.4,12.6,6.77,27.0
19-05-21,265.1,6.58,500.0,5.0,0.72,0.4,13.6,6.74,39.0
20-05-21,252.3,6.56,500.0,3.5,0.75,0.45,78.8,6.87,81.0
20-05-21,252.3,6.56,500.0,4.0,0.75,0.45,45.3,6.89,59.0
20-05-21,252.3,6.56,500.0,4.5,0.75,0.45,21.8,6.91,48.0
20-05-21,252.3,6.56,500.0,5.0,0.75,0.45,18.3,6.94,39.0
20-05-21,252.3,6.56,500.0,5.5,0.75,0.45,11.2,6.98,28.0
20-05-21,252.3,6.56,500.0,6.0,0.75,0.45,14.6,6.96,33.0
21-05-21,162.3,6.52,500.0,3.0,0.55,0.4,48.9,6.92,49.0
21-05-21,162.3,6.52,500.0,3.5,0.55,0.4,25.6,6.94,42.0
21-05-21,162.3,6.52,500.0,4.0,0.55,0.4,18.2,6.96,35.0
21-05-21,162.3,6.52,500.0,4.5,0.55,0.4,13.2,6.98,28.0
21-05-21,162.3,6.52,500.0,5.0,0.55,0.4,15.5,6.95,34.0
21-05-21,162.3,6.52,500.0,5.5,0.55,0.4,19.2,6.92,44.0
22-05-21,72.8,6.85,500.0,2.0,0.35,0.3,15.2,6.91,29.0
22-05-21,72.8,6.85,500.0,2.5,0.35,0.3,12.3,6.96,25.0
22-05-21,72.8,6.85,500.0,3.0,0.35,0.3,14.2,6.92,31.0
22-05-21,72.8,6.85,500.0,3.5,0.35,0.3,18.6,6.8,42.0
22-05-21,72.8,6.85,500.0,4.0,0.35,0.3,23.2,6.88,48.0
22-05-21,72.8,6.85,500.0,4.5,0.35,0.3,31.6,6.84,52.0
23-05-21,79.1,6.81,350.0,1.5,0.35,0.4,25.1,6.82,53.0
23-05-21,79.1,6.81,350.0,2.0,0.35,0.4,15.2,6.81,41.0
23-05-21,79.1,6.81,350.0,2.5,0.35,0.4,17.1,6.85,39.0
23-05-21,79.1,6.81,350.0,3.0,0.35,0.4,20.2,6.84,66.0
23-05-21,79.1,6.81,350.0,3.5,0.35,0.4,25.5,6.85,72.0
23-05-21,79.1,6.81,350.0,4.0,0.35,0.4,31.1,6.84,79.0
24-05-21,75.8,6.82,356.0,2.0,0.5,0.35,19.3,6.87,44.0
24-05-21,75.8,6.82,356.0,2.5,0.5,0.35,16.8,6.88,36.0
24-05-21,75.8,6.82,356.0,3.0,0.5,0.35,13.2,6.92,39.0
24-05-21,75.8,6.82,356.0,3.5,0.5,0.35,11.8,6.96,25.0
24-05-21,75.8,6.82,356.0,4.0,0.5,0.35,14.3,6.94,32.0
24-05-21,75.8,6.82,356.0,4.5,0.5,0.35,18.6,6.9,39.0
25-05-21,69.2,6.75,258.0,2.5,0.5,0.35,14.2,6.84,31.0
25-05-21,69.2,6.75,258.0,3.0,0.5,0.35,12.6,6.87,28.0
25-05-21,69.2,6.75,258.0,3.5,0.5,0.35,10.6,6.89,26.0
25-05-21,69.2,6.75,258.0,4.0,0.5,0.35,13.2,6.92,33.0
25-05-21,69.2,6.75,258.0,4.5,0.5,0.35,16.8,6.88,38.0
25-05-21,69.2,6.75,258.0,5.0,0.5,0.35,19.5,6.86,42.0
26-05-21,67.3,6.68,328.0,2.5,0.5,0.35,27.1,6.86,46.0
26-05-21,67.3,6.68,328.0,3.0,0.5,0.35,19.6,6.88,36.0
26-05-21,67.3,6.68,328.0,3.5,0.5,0.35,14.8,6.9,31.0
26-05-21,67.3,6.68,328.0,4.0,0.5,0.35,11.6,6.96,26.0
26-05-21,67.3,6.68,328.0,4.5,0.5,0.35,17.6,6.94,29.0
26-05-21,67.3,6.68,328.0,5.0,0.5,0.35,18.3,6.92,42.0
27-05-21,56.2,6.69,210.0,2.5,0.5,0.35,17.8,6.98,29.0
27-05-21,56.2,6.69,210.0,3.0,0.5,0.35,10.6,6.96,25.0
27-05-21,56.2,6.69,210.0,3.5,0.5,0.35,12.4,6.94,27.0
27-05-21,56.2,6.69,210.0,4.0,0.5,0.35,13.8,6.78,32.0
27-05-21,56.2,6.69,210.0,4.5,0.5,0.35,16.9,6.91,38.0
27-05-21,56.2,6.69,210.0,5.0,0.5,0.35,21.3,6.89,41.0
28-05-21,51.0,6.59,189.0,2.0,0.5,0.35,18.9,6.9,40.0
28-05-21,51.0,6.59,189.0,2.5,0.5,0.35,14.2,6.94,33.0
28-05-21,51.0,6.59,189.0,3.0,0.5,0.35,11.2,6.98,27.0
28-05-21,51.0,6.59,189.0,3.5,0.5,0.35,13.6,6.96,31.0
28-05-21,51.0,6.59,189.0,4.0,0.5,0.35,16.2,6.91,36.0
28-05-21,51.0,6.59,189.0,4.5,0.5,0.35,19.6,6.88,42.0
29-05-21,72.8,6.82,500.0,2.0,0.5,0.35,12.8,6.94,30.0
29-05-21,72.8,6.82,500.0,2.5,0.5,0.35,10.6,6.98,26.0
29-05-21,72.8,6.82,500.0,3.0,0.5,0.35,13.2,6.96,33.0
29-05-21,72.8,6.82,500.0,3.5,0.5,0.35,17.8,6.94,38.0
29-05-21,72.8,6.82,500.0,4.0,0.5,0.35,19.2,6.91,44.0
29-05-21,72.8,6.82,500.0,4.5,0.5,0.35,21.3,6.89,47.0
30-05-21,55.1,6.81,350.0,1.5,0.5,0.35,49.1,6.83,49.0
30-05-21,55.1,6.81,350.0,2.0,0.5,0.35,40.1,6.84,39.0
30-05-21,55.1,6.81,350.0,2.5,0.5,0.35,21.1,6.85,31.0
30-05-21,55.1,6.81,350.0,3.0,0.5,0.35,29.2,6.84,52.0
30-05-21,55.1,6.81,350.0,3.5,0.5,0.35,33.1,6.83,66.0
30-05-21,55.1,6.81,350.0,4.0,0.5,0.35,45.1,6.82,72.0
01-06-21,53.1,6.98,310.0,2.0,0.65,0.3,29.2,7.0,47.0
01-06-21,53.1,6.98,310.0,2.5,0.65,0.3,23.3,6.99,37.0
01-06-21,53.1,6.98,310.0,3.0,0.65,0.3,21.2,6.92,21.0
01-06-21,53.1,6.98,310.0,3.5,0.65,0.3,19.1,6.98,42.0
01-06-21,53.1,6.98,310.0,4.0,0.65,0.3,23.2,6.92,62.0
01-06-21,53.1,6.98,310.0,4.5,0.65,0.3,25.2,6.96,69.0
02-06-21,34.8,6.72,386.0,3.5,0.65,0.3,13.6,6.93,30.0
02-06-21,34.8,6.72,386.0,4.0,0.65,0.3,11.2,6.98,26.0
02-06-21,34.8,6.72,386.0,4.5,0.65,0.3,14.8,6.96,33.0
02-06-21,34.8,6.72,386.0,5.0,0.65,0.3,17.9,6.92,41.0
02-06-21,34.8,6.72,386.0,5.5,0.65,0.3,20.2,6.95,44.0
02-06-21,34.8,6.72,386.0,6.0,0.65,0.3,22.6,6.89,52.0
03-06-21,39.6,6.79,423.0,2.0,0.65,0.3,15.2,6.96,51.0
03-06-21,39.6,6.79,423.0,2.5,0.65,0.3,13.6,6.73,29.0
03-06-21,39.6,6.79,423.0,3.0,0.65,0.3,12.6,6.71,31.0
03-06-21,39.6,6.79,423.0,3.5,0.65,0.3,14.1,6.7,46.0
03-06-21,39.6,6.79,423.0,4.0,0.65,0.3,13.9,6.88,48.0
03-06-21,39.6,6.79,423.0,4.5,0.65,0.3,13.1,6.85,49.0
04-06-21,32.6,6.81,342.0,3.0,0.65,0.3,13.9,6.94,36.0
04-06-21,32.6,6.81,342.0,3.5,0.65,0.3,10.2,6.99,25.0
04-06-21,32.6,6.81,342.0,4.0,0.65,0.3,13.6,6.96,32.0
04-06-21,32.6,6.81,342.0,4.5,0.65,0.3,14.1,6.93,39.0
04-06-21,32.6,6.81,342.0,5.0,0.65,0.3,16.8,6.9,44.0
04-06-21,32.6,6.81,342.0,5.5,0.65,0.3,19.3,6.88,56.0
06-06-21,80.1,6.8,398.0,2.5,0.5,0.35,53.0,6.81,60.0
06-06-21,80.1,6.8,398.0,3.0,0.5,0.35,23.0,6.82,53.0
06-06-21,80.1,6.8,398.0,3.5,0.5,0.35,35.0,6.83,42.0
06-06-21,80.1,6.8,398.0,4.0,0.5,0.35,28.0,6.84,39.0
06-06-21,80.1,6.8,398.0,4.5,0.5,0.35,21.0,6.85,25.0
06-06-21,80.1,6.8,398.0,5.0,0.5,0.35,25.0,6.87,31.0
07-06-21,116.0,6.78,500.0,2.5,0.5,0.3,20.6,6.98,57.0
07-06-21,116.0,6.78,500.0,3.0,0.5,0.3,17.6,6.95,49.0
07-06-21,116.0,6.78,500.0,3.5,0.5,0.3,15.8,6.92,42.0
07-06-21,116.0,6.78,500.0,4.0,0.5,0.3,13.9,6.57,27.0
07-06-21,116.0,6.78,500.0,4.5,0.5,0.3,12.7,6.85,33.0
07-06-21,116.0,6.78,500.0,5.0,0.5,0.3,14.1,6.83,37.0
09-06-21,240.6,6.89,500.0,2.5,0.5,0.4,19.1,7.02,59.0
09-06-21,240.6,6.89,500.0,3.0,0.5,0.4,16.3,6.98,53.0
09-06-21,240.6,6.89,500.0,3.5,0.5,0.4,14.9,6.96,47.0
09-06-21,240.6,6.89,500.0,4.0,0.5,0.4,13.2,6.93,34.0
09-06-21,240.6,6.89,500.0,4.5,0.5,0.4,12.6,6.9,28.0
09-06-21,240.6,6.89,500.0,5.0,0.5,0.4,13.8,6.87,39.0
10-06-21,78.6,6.71,479.0,2.5,0.5,0.4,14.6,6.99,49.0
10-06-21,78.6,6.71,479.0,3.0,0.5,0.4,12.7,6.96,36.0
10-06-21,78.6,6.71,479.0,3.5,0.5,0.4,11.6,6.92,27.0
10-06-21,78.6,6.71,479.0,4.0,0.5,0.4,12.9,6.89,39.0
10-06-21,78.6,6.71,479.0,4.5,0.5,0.4,13.7,6.84,44.0
10-06-21,78.6,6.71,479.0,5.0,0.5,0.4,15.1,6.81,53.0
11-06-21,210.0,6.51,500.0,2.0,0.4,0.35,31.1,6.81,81.0
11-06-21,210.0,6.51,500.0,2.5,0.4,0.35,25.2,6.83,85.0
11-06-21,210.0,6.51,500.0,3.0,0.4,0.35,22.3,6.82,66.0
11-06-21,210.0,6.51,500.0,3.5,0.4,0.35,11.5,6.81,33.0
11-06-21,210.0,6.51,500.0,4.0,0.4,0.35,23.6,6.79,43.0
