Date,Raw_Turbidity,Raw_PH,Raw_Colour,PAC,KMnO4,ACD,Turbidity,PH,Colour
09-09-19,44.5,6.31,488,3.5,0.3,0.45,19,6.41,100
09-09-19,44.5,6.31,488,4,0.3,0.45,10,6.52,83
09-09-19,44.5,6.31,488,4.5,0.3,0.45,13,6.51,93
09-09-19,44.5,6.31,488,5,0.3,0.45,23,6.5,98
09-08-19,62.1,7.01,500,2,0.3,0.45,39,7,220
09-08-19,62.1,7.01,500,2.5,0.3,0.45,22,6.99,311
09-08-19,62.1,7.01,500,3,0.3,0.45,21,6.97,270
09-08-19,62.1,7.01,500,3.5,0.3,0.45,12,6.98,210
09-08-19,62.1,7.01,500,4,0.3,0.45,10,6.99,100
09-08-19,62.1,7.01,500,4.5,0.3,0.45,13,6.97,115
09-08-19,63.1,7.11,438,2,0.42,0.55,34,6.99,61
09-08-19,63.1,7.11,438,2.5,0.42,0.55,33,7,59
09-08-19,63.1,7.11,438,3,0.42,0.55,22,6.93,42
09-08-19,63.1,7.11,438,3.5,0.42,0.55,21,6.9,35
09-08-19,63.1,7.11,438,4,0.42,0.55,13,6.98,21
09-08-19,63.1,7.11,438,4.5,0.42,0.55,19,6.91,33
09-07-19,59.5,7.11,49,2.5,0.4,0.55,39,7.1,210
09-07-19,59.5,7.11,49,3,0.4,0.55,31,7,110
09-07-19,59.5,7.11,49,3.5,0.4,0.55,23,6.98,72
09-07-19,59.5,7.11,49,4,0.4,0.55,10,6.99,20
09-07-19,59.5,7.11,49,4.5,0.4,0.55,13,6.98,44
09-07-19,59.5,7.11,49,5,0.4,0.55,12,6.91,53
09-07-19,59.9,7.12,500,2.5,0.35,0.45,42,7.11,110
09-07-19,59.9,7.12,500,3,0.35,0.45,39,7.11,100
09-07-19,59.9,7.12,500,3.5,0.35,0.45,31,7.1,75
09-07-19,59.9,7.12,500,4,0.35,0.45,13,7,23
09-07-19,59.9,7.12,500,4.5,0.35,0.45,23,7,90
09-07-19,59.9,7.12,500,5,0.35,0.45,23,6.99,88
09-07-19,61.2,7.12,500,2.5,0.35,0.45,42,7.12,110
09-07-19,61.2,7.12,500,3,0.35,0.45,31,7.12,83
09-07-19,61.2,7.12,500,3.5,0.35,0.45,23,6.99,53
09-07-19,61.2,7.12,500,4,0.35,0.45,10,7,29
09-07-19,61.2,7.12,500,4.5,0.35,0.45,15,7.1,31
09-07-19,61.2,7.12,500,5,0.35,0.45,19,7,43
09-06-19,39.1,7.07,399,2.5,0.35,0.45,19,7.05,90
09-06-19,39.1,7.07,399,3,0.35,0.45,13,7.06,51
09-06-19,39.1,7.07,399,3.5,0.35,0.45,11,7,22
09-06-19,39.1,7.07,399,4,0.35,0.45,19,6.99,53
09-06-19,39.1,7.07,399,4.5,0.35,0.45,22,6.98,64
09-06-19,39.1,7.07,399,5,0.35,0.45,31,6.97,100
09-06-19,39.9,7.04,490,2.5,0.45,0.65,22,7.04,63
09-06-19,39.9,7.04,490,3,0.45,0.65,13,7.03,53
09-06-19,39.9,7.04,490,3.5,0.45,0.65,9,7.03,19
09-06-19,39.9,7.04,490,4,0.45,0.65,31,6.99,29
09-06-19,39.9,7.04,490,4.5,0.45,0.65,35,6.98,31
09-06-19,39.9,7.04,490,5,0.45,0.65,36,6.99,45
09-05-19,31,6.9,420,2.5,0.45,0.65,25,6.85,89
09-05-19,31,6.9,420,3,0.45,0.65,19,6.87,61
09-05-19,31,6.9,420,3.5,0.45,0.65,9,6.88,12
09-05-19,31,6.9,420,4,0.45,0.65,19,6.89,31
09-05-19,31,6.9,420,4.5,0.45,0.65,23,6.89,49
09-05-19,31,6.9,420,5,0.45,0.65,31,6.9,60
09-05-19,30.1,6.88,290,2.5,0.42,0.65,23,6.87,110
09-05-19,30.1,6.88,290,3,0.42,0.65,19,6.85,53
09-05-19,30.1,6.88,290,3.5,0.42,0.65,10,6.87,30
09-05-19,30.1,6.88,290,4,0.42,0.65,13,6.88,39
09-05-19,30.1,6.88,290,4.5,0.42,0.65,22,6.89,45
09-05-19,30.1,6.88,290,5,0.42,0.65,29,6.89,82
09-04-19,20.1,6.63,290,2.5,0.6,0.75,19,6.63,62
09-04-19,20.1,6.63,290,3,0.6,0.75,11,6.62,53
09-04-19,20.1,6.63,290,3.5,0.6,0.75,9,6.6,45
09-04-19,20.1,6.63,290,4,0.6,0.75,11,6.61,20
09-04-19,20.1,6.63,290,4.5,0.6,0.75,13,6.64,29
09-04-19,20.1,6.63,290,5,0.6,0.75,22,6.62,31
09-03-19,29.1,6.99,320,2.5,0.6,0.75,18,6.91,90
09-03-19,29.1,6.99,320,3,0.6,0.75,15,6.97,89
09-03-19,29.1,6.99,320,3.5,0.6,0.75,9,6.93,53
09-03-19,29.1,6.99,320,4,0.6,0.75,18,6.95,64
09-03-19,29.1,6.99,320,4.5,0.6,0.75,21,6.98,71
09-03-19,29.1,6.99,320,5,0.6,0.75,25,6.98,82
09-03-19,27.2,6.99,420,2.5,0.42,0.6,20,6.98,115
09-03-19,27.2,6.99,420,3,0.42,0.6,19,6.98,90
09-03-19,27.2,6.99,420,3.5,0.42,0.6,10,6.95,15
09-03-19,27.2,6.99,420,4,0.42,0.6,15,6.96,75
09-03-19,27.2,6.99,420,4.5,0.42,0.6,18,6.97,69
09-03-19,27.2,6.99,420,5,0.42,0.6,21,6.98,82
09-02-19,19.1,6.93,319,2.5,0.4,0.5,15,6.91,53
09-02-19,19.1,6.93,319,3,0.4,0.5,13,6.92,23
09-02-19,19.1,6.93,319,3.5,0.4,0.5,9,6.9,19
09-02-19,19.1,6.93,319,4,0.4,0.5,19,6.91,72
09-02-19,19.1,6.93,319,4.5,0.4,0.5,21,6.92,110
09-02-19,19.1,6.93,319,5,0.4,0.5,20,6.93,110
09-01-19,19.7,6.89,325,2.5,0.35,0.5,19,6.89,210
09-01-19,19.7,6.89,325,3,0.35,0.5,19,6.87,110
09-01-19,19.7,6.89,325,3.5,0.35,0.5,11,6.84,52
09-01-19,19.7,6.89,325,4,0.35,0.5,7,6.85,28
09-01-19,19.7,6.89,325,4.5,0.35,0.5,15,6.87,31
09-01-19,19.7,6.89,325,5,0.35,0.5,18,6.88,43
30/08/2019,19.2,6.81,329,2.5,0.55,0.65,10.7,6.79,14
30/08/2019,19.2,6.81,329,3,0.55,0.65,9.6,6.88,12
30/08/2019,19.2,6.81,329,3.5,0.55,0.65,7.2,6.88,11
30/08/2019,19.2,6.81,329,4,0.55,0.65,11.6,6.9,12
30/08/2019,19.2,6.81,329,4.5,0.55,0.65,12.4,6.84,13
30/08/2019,19.2,6.81,329,5,0.55,0.65,12.9,6.84,13
29/08/2019,14.6,6.65,329,2,0.3,0.35,10.3,6.89,13
29/08/2019,14.6,6.65,329,2.5,0.3,0.35,9.6,6.96,12
29/08/2019,14.6,6.65,329,3,0.3,0.35,7.1,6.94,11
29/08/2019,14.6,6.65,329,3.5,0.3,0.35,8.9,6.92,12
29/08/2019,14.6,6.65,329,4,0.3,0.35,9,6.93,12
29/08/2019,14.6,6.65,329,4.5,0.3,0.35,9.3,6.94,13
29/08/2019,21.9,6.6,317,2,0.3,0.35,13.9,6.8,12
29/08/2019,21.9,6.6,317,2.5,0.3,0.35,10.2,6.88,12
29/08/2019,21.9,6.6,317,3,0.3,0.35,8.12,6.9,11
29/08/2019,21.9,6.6,317,3.5,0.3,0.35,9.3,6.92,12
29/08/2019,21.9,6.6,317,4,0.3,0.35,12.6,6.94,13
29/08/2019,21.9,6.6,317,4.5,0.3,0.35,14.6,6.91,16
28/08/2019,14.1,6.65,317,2,0.25,0.35,10.6,6.88,12
28/08/2019,14.1,6.65,317,2.5,0.25,0.35,9.6,6.87,12
28/08/2019,14.1,6.65,317,3,0.25,0.35,7.2,6.89,11
28/08/2019,14.1,6.65,317,3.5,0.25,0.35,8.6,6.86,12
28/08/2019,14.1,6.65,317,4,0.25,0.35,9.8,6.87,13
28/08/2019,14.1,6.65,317,4.5,0.25,0.35,10.2,6.82,13
28/08/2019,20.3,6.55,326,2,0.3,0.35,14.6,6.96,15
28/08/2019,20.3,6.55,326,2.5,0.3,0.35,11.6,6.98,13
28/08/2019,20.3,6.55,326,3,0.3,0.35,10.2,6.96,12
28/08/2019,20.3,6.55,326,3.5,0.3,0.35,10.9,6.97,13
28/08/2019,20.3,6.55,326,4,0.3,0.35,12.2,6.92,14
28/08/2019,20.3,6.55,326,4.5,0.3,0.35,13.4,6.96,15
27/08/2019,17.9,6.76,265,2,0.3,0.35,12,6.89,13
27/08/2019,17.9,6.76,265,2.5,0.3,0.35,9.1,6.92,11
27/08/2019,17.9,6.76,265,3,0.3,0.35,7.96,6.93,10
27/08/2019,17.9,6.76,265,3.5,0.3,0.35,8.9,6.9,11
27/08/2019,17.9,6.76,265,4,0.3,0.35,10.4,6.92,12
27/08/2019,17.9,6.76,265,4.5,0.3,0.35,12,6.91,12
27/08/2019,17.5,6.76,273,2,0.6,0.75,13.7,6.9,13
27/08/2019,17.5,6.76,273,2.5,0.6,0.75,10.6,6.97,11
27/08/2019,17.5,6.76,273,3,0.6,0.75,9.2,6.92,10
27/08/2019,17.5,6.76,273,3.5,0.6,0.75,11.6,6.9,12
27/08/2019,17.5,6.76,273,4,0.6,0.75,12.4,6.92,13
27/08/2019,17.5,6.76,273,4.5,0.6,0.75,12.8,6.98,13
26/08/2019,17.8,6.8,282,2,0.6,0.65,18.6,6.93,15
26/08/2019,17.8,6.8,282,2.5,0.6,0.65,10.2,6.9,13
26/08/2019,17.8,6.8,282,3,0.6,0.65,8.12,6.96,12
26/08/2019,17.8,6.8,282,3.5,0.6,0.65,9.19,6.89,13
26/08/2019,17.8,6.8,282,4,0.6,0.65,16.26,6.87,14
26/08/2019,17.8,6.8,282,4.5,0.6,0.65,11.3,6.88,14
26/08/2019,19.1,6.82,289,2,0.6,0.75,12.6,6.91,14
26/08/2019,19.1,6.82,289,2.5,0.6,0.75,11.6,6.94,12
26/08/2019,19.1,6.82,289,3,0.6,0.75,8.16,6.92,11
26/08/2019,19.1,6.82,289,3.5,0.6,0.75,9.2,6.89,12
26/08/2019,19.1,6.82,289,4,0.6,0.75,10.6,6.92,13
26/08/2019,19.1,6.82,289,4.5,0.6,0.75,10.9,6.9,13
25/08/2019,21.7,6.61,286,2,0.6,0.75,18.9,6.87,14
25/08/2019,21.7,6.61,286,2.5,0.5,0.75,12.6,6.84,14
25/08/2019,21.7,6.61,286,3,0.5,0.75,10.7,6.82,12
25/08/2019,21.7,6.61,286,3.5,0.5,0.75,8.16,6.84,11
25/08/2019,21.7,6.61,286,4,0.5,0.75,12.2,6.89,12
25/08/2019,21.7,6.61,286,4.5,0.5,0.75,13.2,6.84,13
25/08/2019,19.1,6.52,276,2,0.5,0.75,16.9,6.77,18
25/08/2019,19.1,6.52,276,2.5,0.5,0.75,15.2,6.78,15
25/08/2019,19.1,6.52,276,3,0.5,0.75,12.7,6.76,13
25/08/2019,19.1,6.52,276,3.5,0.5,0.75,9.2,6.72,11
25/08/2019,19.1,6.52,276,4,0.5,0.75,10.6,6.69,12
25/08/2019,19.1,6.52,276,4.5,0.5,0.75,11.2,6.64,12
24/08/2019,24.1,6.53,278,2,0.5,0.75,17.8,6.87,18
24/08/2019,24.1,6.53,278,2.5,0.5,0.75,17.8,6.82,18
24/08/2019,24.1,6.53,278,3,0.5,0.75,15.2,6.83,16
24/08/2019,24.1,6.53,278,3.5,0.5,0.75,12.6,6.86,13
24/08/2019,24.1,6.53,278,4,0.5,0.75,10.2,6.87,12
24/08/2019,24.1,6.53,278,4.5,0.5,0.75,12,6.85,13
24/08/2019,24.1,6.33,279,2,0.5,0.75,21.6,6.76,18
24/08/2019,24.1,6.33,279,2.5,0.5,0.75,19.2,6.78,17
24/08/2019,24.1,6.33,279,3,0.5,0.75,16.2,6.72,17
24/08/2019,24.1,6.33,279,3.5,0.5,0.75,12.6,6.73,15
24/08/2019,24.1,6.33,279,4,0.5,0.75,9.2,6.77,14
24/08/2019,24.1,6.33,279,4.5,0.5,0.75,10.7,6.75,15
23/08/2019,18.1,6.35,294,2,0.5,0.75,11.4,6.85,15
23/08/2019,18.1,6.35,294,2.5,0.5,0.75,10.2,6.84,14
23/08/2019,18.1,6.35,294,3,0.5,0.75,8.9,6.82,11
23/08/2019,18.1,6.35,294,3.5,0.5,0.75,12.6,6.89,12
23/08/2019,18.1,6.35,294,4,0.5,0.75,13.2,6.9,13
23/08/2019,18.1,6.35,294,4.5,0.5,0.75,14,6.88,16
22/08/2019,15.2,6.58,295,2,0.5,0.75,12.6,6.8,16
22/08/2019,15.2,6.58,295,2.5,0.5,0.75,10.6,6.79,13
22/08/2019,15.2,6.58,295,3,0.5,0.75,9.2,6.83,12
22/08/2019,15.2,6.58,295,3.5,0.5,0.75,10.2,6.82,13
22/08/2019,15.2,6.58,295,4,0.5,0.75,10.9,6.82,14
22/08/2019,15.2,6.58,295,4.5,0.5,0.75,13.2,6.81,17
22/08/2019,20.8,6.57,309,2,0.5,0.75,13.9,6.78,19
22/08/2019,20.8,6.57,309,2.5,0.5,0.75,13.2,6.79,17
22/08/2019,20.8,6.57,309,3,0.5,0.75,10.6,6.75,14
22/08/2019,20.8,6.57,309,3.5,0.5,0.75,9.8,6.74,13
22/08/2019,20.8,6.57,309,4,0.5,0.75,10.2,6.78,14
22/08/2019,20.8,6.57,309,4.5,0.5,0.75,11.6,6.79,15
21/08/2019,29.6,6.58,327,2,0.5,0.75,13,6.39,13
21/08/2019,29.6,6.58,327,2.5,0.5,0.75,10.2,6.62,12
21/08/2019,29.6,6.58,327,3,0.5,0.75,9.6,6.74,10
21/08/2019,29.6,6.58,327,3.5,0.5,0.75,12.2,6.7,12
21/08/2019,29.6,6.58,327,4,0.5,0.75,12.9,6.69,13
21/08/2019,29.6,6.58,327,4.5,0.5,0.75,13.2,6.68,16
21/08/2019,29.3,6.77,352,2,0.5,0.75,12.9,6.53,14
21/08/2019,29.3,6.77,352,2.5,0.5,0.75,10.7,6.58,12
21/08/2019,29.3,6.77,352,3,0.5,0.75,9.8,6.59,11
21/08/2019,29.3,6.77,352,3.5,0.5,0.75,12.2,6.61,12
21/08/2019,29.3,6.77,352,4,0.5,0.75,12.9,6.58,13
21/08/2019,29.3,6.77,352,4.5,0.5,0.75,13.8,6.62,16
20/08/2019,35.9,6.62,416,2,0.5,0.75,17.2,6.67,19
20/08/2019,35.9,6.62,416,2.5,0.5,0.75,13.6,6.68,14
20/08/2019,35.9,6.62,416,3,0.5,0.75,12.9,6.92,11
20/08/2019,35.9,6.62,416,3.5,0.5,0.75,10.2,6.69,12
20/08/2019,35.9,6.62,416,4,0.5,0.75,13,6.7,13
20/08/2019,35.9,6.62,416,4.5,0.5,0.75,12.9,6.68,14
20/08/2019,180,6.59,500,2,0.5,0.65,22.4,6.72,23
20/08/2019,180,6.59,500,2.5,0.5,0.65,19.1,6.59,20
20/08/2019,180,6.59,500,3,0.5,0.65,16.2,6.64,16
20/08/2019,180,6.59,500,3.5,0.5,0.65,12.4,6.68,14
20/08/2019,180,6.59,500,4,0.5,0.65,10.2,6.69,13
20/08/2019,180,6.59,500,4.5,0.5,0.65,11.9,6.59,14
19/08/2019,227,6.78,500,2.5,0.5,0.45,19.7,6.8,19
19/08/2019,227,6.78,500,3,0.5,0.45,18.1,6.79,16
19/08/2019,227,6.78,500,3.5,0.5,0.45,16.7,6.81,14
19/08/2019,227,6.78,500,4,0.5,0.45,14.2,6.84,13
19/08/2019,227,6.78,500,4.5,0.5,0.45,12.6,6.81,10
19/08/2019,227,6.78,500,5,0.5,0.45,13.6,6.83,12
19/08/2019,91,6.77,500,2,0.35,0.45,16.8,6.8,21
19/08/2019,91,6.77,500,2.5,0.35,0.45,15.2,6.79,18
19/08/2019,91,6.77,500,3,0.35,0.45,13.7,6.78,14
19/08/2019,91,6.77,500,3.5,0.35,0.45,12.6,6.79,13
19/08/2019,91,6.77,500,4,0.35,0.45,9.4,6.8,12
19/08/2019,91,6.77,500,4.5,0.35,0.45,11.2,6.78,13
18/08/2019,12.6,6.77,500,2,0.5,0.55,17.2,6.82,18
18/08/2019,12.6,6.77,500,2.5,0.5,0.55,16.2,6.84,16
18/08/2019,12.6,6.77,500,3,0.5,0.55,13.6,6.9,14
18/08/2019,12.6,6.77,500,3.5,0.5,0.55,10.7,6.89,12
18/08/2019,12.6,6.77,500,4,0.5,0.55,9.2,6.9,11
18/08/2019,12.6,6.77,500,4.5,0.5,0.55,10.8,6.89,12
18/08/2019,167,6.81,500,2,0.4,0.55,19.2,6.84,18
18/08/2019,167,6.81,500,2.5,0.4,0.55,17.6,6.89,16
18/08/2019,167,6.81,500,3,0.4,0.55,12.7,6.84,14
18/08/2019,167,6.81,500,3.5,0.4,0.55,10.3,6.88,13
18/08/2019,167,6.81,500,4,0.4,0.55,9.6,6.83,12
18/08/2019,167,6.81,500,4.5,0.4,0.55,10.8,6.87,13
17/08/2019,162,6.76,500,2,0.4,0.45,18.3,6.79,20
17/08/2019,162,6.76,500,2.5,0.4,0.45,13.7,6.8,16
17/08/2019,162,6.76,500,3,0.4,0.45,11.6,6.77,14
17/08/2019,162,6.76,500,3.5,0.4,0.45,10.26,6.81,12
17/08/2019,162,6.76,500,4,0.4,0.45,12.7,6.8,13
17/08/2019,162,6.76,500,4.5,0.4,0.45,14.2,6.79,15
17/08/2019,33.3,6.72,393,2,0.2,0.45,13.52,6.72,20
17/08/2019,33.3,6.72,393,2.5,0.2,0.45,12.42,6.75,18
17/08/2019,33.3,6.72,393,3,0.2,0.45,10.98,6.78,16
17/08/2019,33.3,6.72,393,3.5,0.2,0.45,9.32,6.82,13
17/08/2019,33.3,6.72,393,4,0.2,0.45,10.48,6.84,15
17/08/2019,33.3,6.72,393,4.5,0.2,0.45,11.41,6.88,17
16/08/2019,30.1,6.42,337,2,0.52,0.65,9.42,6.79,16
16/08/2019,30.1,6.42,337,2.5,0.52,0.65,8.32,6.82,14
16/08/2019,30.1,6.42,337,3,0.52,0.65,7.32,6.87,12
16/08/2019,30.1,6.42,337,3.5,0.52,0.65,8.55,6.91,13
16/08/2019,30.1,6.42,337,4,0.52,0.65,9.91,6.95,15
16/08/2019,30.1,6.42,337,4.5,0.52,0.65,12.12,6.93,17
15/08/2019,32.3,6.55,348,2,0.52,0.65,10.36,6.99,18
15/08/2019,32.3,6.55,348,2.5,0.52,0.65,8.32,6.82,16
15/08/2019,32.3,6.55,348,3,0.52,0.65,9.82,6.87,13
15/08/2019,32.3,6.55,348,3.5,0.52,0.65,8.42,6.91,15
15/08/2019,32.3,6.55,348,4,0.52,0.65,10.89,6.95,17
15/08/2019,32.3,6.55,348,4.5,0.52,0.65,12.82,6.93,19
15/08/2019,26.4,6.48,334,2,0.52,0.65,11.58,6.32,17
15/08/2019,26.4,6.48,334,2.5,0.52,0.65,9.12,6.85,15
15/08/2019,26.4,6.48,334,3,0.52,0.65,8.42,6.89,12
15/08/2019,26.4,6.48,334,3.5,0.52,0.65,9.65,6.95,16
15/08/2019,26.4,6.48,334,4,0.52,0.65,10.82,6.92,17
15/08/2019,26.4,6.48,334,4.5,0.52,0.65,12.56,6.94,19
14/08/2019,35.5,6.55,364,2,0.5,0.75,13.82,6.89,22
14/08/2019,35.5,6.55,364,2.5,0.5,0.75,11.56,6.91,21
14/08/2019,35.5,6.55,364,3,0.5,0.75,10.48,6.95,17
14/08/2019,35.5,6.55,364,3.5,0.5,0.75,9.32,6.98,16
14/08/2019,35.5,6.55,364,4,0.5,0.75,10.21,7.02,18
14/08/2019,35.5,6.55,364,4.5,0.5,0.75,12.51,7.23,20
14/08/2019,67,6.82,484,3,0.5,0.75,14.21,6.9,25
14/08/2019,67,6.82,484,3.5,0.5,0.75,12.95,6.95,23
14/08/2019,67,6.82,484,4,0.5,0.75,10.62,6.92,20
14/08/2019,67,6.82,484,4.5,0.5,0.75,9.52,7.21,14
14/08/2019,67,6.82,484,5,0.5,0.75,10.42,7.31,18
14/08/2019,67,6.82,484,5.5,0.5,0.75,12.32,7.38,21
13/08/2019,49.1,6.68,452,2,0.45,0.6,12.51,6.72,23
13/08/2019,49.1,6.68,452,2.5,0.45,0.6,10.48,6.75,21
13/08/2019,49.1,6.68,452,3,0.45,0.6,9.52,6.79,19
13/08/2019,49.1,6.68,452,3.5,0.45,0.6,8.32,6.85,14
13/08/2019,49.1,6.68,452,4,0.45,0.6,9.91,6.82,17
13/08/2019,49.1,6.68,452,4.5,0.45,0.6,11.52,6.78,20
13/08/2019,58.7,6.98,492,2,0.45,0.5,14.58,6.83,27
13/08/2019,58.7,6.98,492,2.5,0.45,0.5,14.21,6.85,26
13/08/2019,58.7,6.98,492,3,0.45,0.5,12.35,6.88,13
13/08/2019,58.7,6.98,492,3.5,0.45,0.5,9.99,6.92,22
13/08/2019,58.7,6.98,492,4,0.45,0.5,9.21,6.98,17
13/08/2019,58.7,6.98,492,4.5,0.45,0.5,11.05,6.9,24
08-12-19,35,6.89,321,2,0.6,0.75,13.21,6.79,27
08-12-19,35,6.89,321,2.5,0.6,0.75,11.56,6.85,26
08-12-19,35,6.89,321,3,0.6,0.75,8.58,6.86,23
08-12-19,35,6.89,321,3.5,0.6,0.75,7.87,6.88,19
08-12-19,35,6.89,321,4,0.6,0.75,8.95,6.85,22
08-12-19,35,6.89,321,4.5,0.6,0.75,10.52,6.81,24
08-12-19,27.2,6.8,352,2,0.35,0.5,14.41,6.62,23
08-12-19,27.2,6.8,352,2.5,0.35,0.5,11.58,6.66,18
08-12-19,27.2,6.8,352,3,0.35,0.5,10.5,6.75,16
08-12-19,27.2,6.8,352,3.5,0.35,0.5,11.42,6.69,19
08-12-19,27.2,6.8,352,4,0.35,0.5,13.52,6.7,24
08-12-19,27.2,6.8,352,4.5,0.35,0.5,16.32,6.65,28
08-11-19,47.6,6.78,325,2.5,0.35,0.5,14.38,6.7,26
08-11-19,47.6,6.78,325,3,0.35,0.5,10.21,6.69,22
08-11-19,47.6,6.78,325,3.5,0.35,0.5,9.58,6.73,18
08-11-19,47.6,6.78,325,4,0.35,0.5,8.64,6.8,15
08-11-19,47.6,6.78,325,4.5,0.35,0.5,9.15,6.78,19
08-11-19,47.6,6.78,325,5,0.35,0.5,10.49,6.75,23
08-10-19,41,6.51,345,2,0.55,0.65,13.6,6.75,27
08-10-19,41,6.51,345,2.5,0.55,0.65,10.53,6.79,23
08-10-19,41,6.51,345,3,0.55,0.65,9.82,6.78,20
08-10-19,41,6.51,345,3.5,0.55,0.65,9.51,6.83,16
08-10-19,41,6.51,345,4,0.55,0.65,10.32,6.79,19
08-10-19,41,6.51,345,4.5,0.55,0.65,11.59,6.8,25
08-10-19,25.1,6.8,225,2,0.2,0.35,7.75,6.8,14
08-10-19,25.1,6.8,225,2.5,0.2,0.35,7.52,6.84,12
08-10-19,25.1,6.8,225,3,0.2,0.35,7.85,6.82,15
08-10-19,25.1,6.8,225,3.5,0.2,0.35,8.32,6.79,18
08-10-19,25.1,6.8,225,4,0.2,0.35,8.55,6.76,19
08-10-19,25.1,6.8,225,4.5,0.2,0.35,9.83,6.72,21
08-09-19,41.2,6.52,20,2.5,0.2,0.35,10.25,6.79,20
08-09-19,41.2,6.52,20,3,0.2,0.35,9.43,6.81,17
08-09-19,41.2,6.52,20,3.5,0.2,0.35,9.21,6.89,16
08-09-19,41.2,6.52,20,4,0.2,0.35,9.55,6.85,18
08-09-19,41.2,6.52,20,4.5,0.2,0.35,9.98,6.87,21
08-09-19,41.2,6.52,20,5,0.2,0.35,10.15,6.84,24
08-09-19,41.2,6.52,20,2,0.2,0.35,9.11,6.82,22
08-09-19,41.2,6.52,20,2.5,0.2,0.35,8.52,6.88,20
08-09-19,41.2,6.52,20,3,0.2,0.35,8.32,6.95,17
08-09-19,41.2,6.52,20,3.5,0.2,0.35,10.51,6.92,19
08-09-19,41.2,6.52,20,4,0.2,0.35,12.3,6.9,23
08-09-19,41.2,6.52,20,4.5,0.2,0.35,13.2,6.93,27
01-02-21,39.6,6.57,410,1,0.25,0.35,24.7,6.88,69
01-02-21,39.6,6.57,410,2,0.25,0.35,21.6,6.87,61
01-02-21,39.6,6.57,410,3,0.25,0.35,16.7,6.84,57
01-02-21,39.6,6.57,410,4,0.25,0.35,13.6,8.8,46
01-02-21,39.6,6.57,410,5,0.25,0.35,11.6,6.76,33
01-02-21,39.6,6.57,410,6,0.25,0.35,12.2,6.72,37
02-02-21,42.1,6.6,405,2.5,0.25,0.35,20.6,6.98,47
02-02-21,42.1,6.6,405,3,0.25,0.35,16.4,6.9,44
02-02-21,42.1,6.6,405,3.5,0.25,0.35,14.2,6.94,40
02-02-21,42.1,6.6,405,4,0.25,0.35,12.9,6.89,36
02-02-21,42.1,6.6,405,4.5,0.25,0.35,10.2,6.87,27
02-02-21,42.1,6.6,405,5,0.25,0.35,12.7,6.85,33
03-02-21,27.9,6.23,292,3,0.25,0.35,18.6,6.86,40
03-02-21,27.9,6.23,292,3.5,0.25,0.35,15.2,6.84,32
03-02-21,27.9,6.23,292,4,0.25,0.35,12.6,6.82,28
03-02-21,27.9,6.23,292,4.5,0.25,0.35,10.2,6.8,27
03-02-21,27.9,6.23,292,5,0.25,0.35,11.9,6.77,25
03-02-21,27.9,6.23,292,5.5,0.25,0.35,13.6,6.72,23
04-02-21,68.6,6.56,500,2.5,0.25,0.35,21.2,6.98,47
04-02-21,68.6,6.56,500,3,0.25,0.35,16.9,6.94,36
04-02-21,68.6,6.56,500,3.5,0.25,0.35,13.8,6.93,31
04-02-21,68.6,6.56,500,4.5,0.25,0.35,11.6,6.89,27
04-02-21,68.6,6.56,500,5,0.25,0.35,12.7,6.87,30
04-02-21,68.6,6.56,500,5.5,0.25,0.35,14.2,6.82,32
05-02-21,49.5,6.52,458,2.5,0.35,0.35,15.21,6.86,39
05-02-21,49.5,6.52,458,3,0.35,0.35,13.56,6.88,30
05-02-21,49.5,6.52,458,3.5,0.35,0.35,10.99,6.9,26
05-02-21,49.5,6.52,458,4,0.35,0.35,10.82,6.96,25
05-02-21,49.5,6.52,458,4.5,0.35,0.35,12.3,6.94,28
05-02-21,49.5,6.52,458,5,0.35,0.35,14.2,6.92,32
06-02-21,52.8,6.52,500,2.5,0.4,0.35,18.2,6.82,46
06-02-21,52.8,6.52,500,3,0.4,0.35,16.9,6.86,41
06-02-21,52.8,6.52,500,3.5,0.4,0.35,15.2,6.89,37
06-02-21,52.8,6.52,500,4,0.4,0.35,13.9,6.92,33
06-02-21,52.8,6.52,500,4.5,0.4,0.35,11.2,6.99,26
06-02-21,52.8,6.52,500,5,0.4,0.35,12.8,6.97,29
07-02-21,55.8,6.69,500,2.5,0.4,0.35,16.3,6.72,42
07-02-21,55.8,6.69,500,3,0.4,0.35,15.2,6.76,36
07-02-21,55.8,6.69,500,3.5,0.4,0.35,13.9,6.79,33
07-02-21,55.8,6.69,500,4,0.4,0.35,11.85,7.2,13.5
07-02-21,55.8,6.69,500,4.5,0.4,0.35,6.82,6.89,6.87
07-02-21,55.8,6.69,500,5,0.4,0.35,27,6.25,28
08-02-21,55.6,6.82,500,2.5,0.4,0.35,17.6,6.76,49
08-02-21,55.6,6.82,500,3,0.4,0.35,15.6,6.78,43
08-02-21,55.6,6.82,500,3.5,0.4,0.35,14.2,6.81,38
08-02-21,55.6,6.82,500,4,0.4,0.35,13.8,6.84,32
08-02-21,55.6,6.82,500,4.5,0.4,0.35,10.5,6.89,26
08-02-21,55.6,6.82,500,5,0.4,0.35,12.2,6.86,29
09-02-21,87.6,6.59,500,2.5,0.4,0.35,21.6,6.89,53
09-02-21,87.6,6.59,500,3,0.4,0.35,19.2,6.82,46
09-02-21,87.6,6.59,500,3.5,0.4,0.35,15.2,6.85,39
09-02-21,87.6,6.59,500,4,0.4,0.35,13.9,6.84,34
