Date,Raw_Turbidity,Raw_PH,Raw_Colour,PAC,KMnO4,ACD,Turbidity,PH,Colour
02-08-21,36.1,6.88,300.0,2.5,0.2,0.3,26.1,6.62,31.0
02-08-21,36.1,6.88,300.0,3.0,0.2,0.3,12.1,6.91,21.0
02-08-21,36.1,6.88,300.0,3.5,0.2,0.3,15.2,6.9,29.0
02-08-21,36.1,6.88,300.0,4.0,0.2,0.3,21.1,6.89,31.0
02-08-21,36.1,6.88,300.0,4.5,0.2,0.3,23.1,6.98,43.0
03-08-21,36.2,6.89,300.0,2.0,0.2,0.3,23.1,6.94,36.0
03-08-21,36.2,6.89,300.0,2.5,0.2,0.3,18.1,6.93,35.0
03-08-21,36.2,6.89,300.0,3.0,0.2,0.3,21.1,6.92,25.0
03-08-21,36.2,6.89,300.0,3.5,0.2,0.3,23.1,6.91,26.0
03-08-21,36.2,6.89,300.0,4.0,0.2,0.3,29.1,6.9,29.0
03-08-21,36.2,6.89,300.0,4.5,0.2,0.3,31.1,6.89,31.0
04-08-21,37.6,6.76,480.0,2.0,0.3,0.35,13.8,7.06,47.0
04-08-21,37.6,6.76,480.0,2.5,0.3,0.35,12.9,7.02,39.0
04-08-21,37.6,6.76,480.0,3.0,0.3,0.35,11.2,6.99,29.0
04-08-21,37.6,6.76,480.0,3.5,0.3,0.35,12.6,6.93,34.0
04-08-21,37.6,6.76,480.0,4.0,0.3,0.35,14.1,6.89,53.0
04-08-21,37.6,6.76,480.0,4.5,0.3,0.35,15.1,6.87,62.0
05-08-21,36.8,6.75,389.0,3.0,0.3,0.35,13.2,6.94,32.0
05-08-21,36.8,6.75,389.0,3.5,0.3,0.35,12.6,6.98,28.0
05-08-21,36.8,6.75,389.0,4.0,0.3,0.35,15.2,6.96,34.0
05-08-21,36.8,6.75,389.0,4.5,0.3,0.35,17.8,6.92,39.0
05-08-21,36.8,6.75,389.0,5.0,0.3,0.35,18.6,6.89,43.0
05-08-21,36.8,6.75,389.0,5.5,0.3,0.35,20.3,6.83,48.0
06-08-21,35.6,6.89,395.0,3.0,0.3,0.35,14.6,7.02,29.0
06-08-21,35.6,6.89,395.0,3.5,0.3,0.35,11.4,7.04,38.0
06-08-21,35.6,6.89,395.0,4.0,0.3,0.35,12.8,7.19,34.0
06-08-21,35.6,6.89,395.0,4.5,0.3,0.35,13.8,7.21,53.0
06-08-21,35.6,6.89,395.0,5.0,0.3,0.35,15.5,6.28,49.0
06-08-21,35.6,6.89,395.0,5.5,0.3,0.35,15.8,6.98,60.0
11-08-21,102.6,6.95,500.0,3.0,0.55,0.25,21.6,6.89,36.0
11-08-21,102.6,6.95,500.0,3.5,0.55,0.25,18.6,6.95,22.0
11-08-21,102.6,6.95,500.0,4.0,0.55,0.25,14.2,6.99,26.0
11-08-21,102.6,6.95,500.0,4.5,0.55,0.25,20.2,6.97,42.0
11-08-21,102.6,6.95,500.0,5.0,0.55,0.25,25.3,6.94,36.0
11-08-21,102.6,6.95,500.0,5.5,0.55,0.25,29.8,6.91,68.0
12-08-21,57.3,6.65,500.0,2.5,0.6,0.25,14.9,6.98,74.0
12-08-21,57.3,6.65,500.0,3.0,0.6,0.25,13.2,7.16,28.0
12-08-21,57.3,6.65,500.0,3.5,0.6,0.25,16.8,7.11,36.0
12-08-21,57.3,6.65,500.0,4.0,0.6,0.25,18.6,7.08,42.0
12-08-21,57.3,6.65,500.0,4.5,0.6,0.25,21.2,6.98,48.0
12-08-21,57.3,6.65,500.0,5.0,0.6,0.25,23.6,7.02,52.0
13-08-21,38.2,6.62,500.0,2.5,0.6,0.25,14.2,6.93,32.0
13-08-21,38.2,6.62,500.0,3.0,0.6,0.25,11.2,6.98,28.0
13-08-21,38.2,6.62,500.0,3.5,0.6,0.25,13.6,6.96,34.0
13-08-21,38.2,6.62,500.0,4.0,0.6,0.25,17.2,6.94,38.0
13-08-21,38.2,6.62,500.0,4.5,0.6,0.25,19.2,6.91,46.0
13-08-21,38.2,6.62,500.0,5.0,0.6,0.25,20.3,6.89,52.0
14-08-21,69.6,6.68,500.0,2.5,0.5,0.3,13.8,6.96,33.0
14-08-21,69.6,6.68,500.0,3.0,0.5,0.3,12.2,7.06,29.0
14-08-21,69.6,6.68,500.0,3.5,0.5,0.3,15.6,7.03,35.0
14-08-21,69.6,6.68,500.0,4.0,0.5,0.3,17.2,6.98,42.0
14-08-21,69.6,6.68,500.0,4.5,0.5,0.3,19.3,6.95,46.0
14-08-21,69.6,6.68,500.0,5.0,0.5,0.3,21.6,6.97,56.0
16-08-21,102.6,6.96,500.0,3.5,0.5,0.35,16.9,7.06,76.0
16-08-21,102.6,6.96,500.0,4.0,0.5,0.35,15.1,7.05,64.0
16-08-21,102.6,6.96,500.0,4.5,0.5,0.35,13.9,7.02,56.0
16-08-21,102.6,6.96,500.0,5.5,0.5,0.35,13.7,6.94,43.0
18-08-21,62.6,6.88,500.0,5.0,0.6,0.35,12.4,7.06,69.0
18-08-21,62.6,6.88,500.0,5.5,0.6,0.35,9.24,7.03,51.0
18-08-21,62.6,6.88,500.0,6.0,0.6,0.35,10.26,6.95,57.0
19-08-21,43.1,6.64,438.0,5.5,0.6,0.35,5.03,6.96,54.0
20-08-21,41.2,6.66,412.0,3.0,0.5,0.25,16.3,6.89,39.0
20-08-21,41.2,6.66,412.0,3.5,0.5,0.25,14.2,6.92,33.0
20-08-21,41.2,6.66,412.0,4.0,0.5,0.25,12.5,6.99,26.0
20-08-21,41.2,6.66,412.0,4.5,0.5,0.25,13.8,6.96,28.0
20-08-21,41.2,6.66,412.0,5.0,0.5,0.25,15.6,6.94,34.0
20-08-21,41.2,6.66,412.0,5.5,0.5,0.25,18.2,6.9,42.0
23-08-21,70.1,6.61,500.0,3.0,0.6,0.4,14.6,7.06,69.0
23-08-21,70.1,6.61,500.0,3.5,0.6,0.4,12.1,7.02,46.0
23-08-21,70.1,6.61,500.0,4.0,0.6,0.4,13.7,6.98,54.0
23-08-21,70.1,6.61,500.0,4.5,0.6,0.4,15.2,6.94,81.0
25-08-21,99.6,6.88,500.0,3.5,0.75,0.4,12.2,7.0,46.0
25-08-21,99.6,6.88,500.0,4.0,0.75,0.4,11.6,6.98,45.0
25-08-21,99.6,6.88,500.0,4.5,0.75,0.4,12.9,6.95,69.0
26-08-21,43.6,6.51,481.0,3.0,0.6,0.4,13.1,7.06,69.0
26-08-21,43.6,6.51,481.0,3.5,0.6,0.4,11.16,7.0,39.0
26-08-21,43.6,6.51,481.0,4.0,0.6,0.4,12.9,6.96,51.0
26-08-21,43.6,6.51,481.0,4.5,0.6,0.4,14.1,6.91,77.0
27-08-21,34.6,6.82,336.0,2.0,0.7,0.25,12.8,6.94,32.0
27-08-21,34.6,6.82,336.0,2.5,0.7,0.25,11.6,6.99,29.0
27-08-21,34.6,6.82,336.0,3.0,0.7,0.25,14.2,6.96,34.0
27-08-21,34.6,6.82,336.0,3.5,0.7,0.25,18.6,6.92,39.0
27-08-21,34.6,6.82,336.0,4.0,0.7,0.25,21.3,6.89,48.0
27-08-21,34.6,6.82,336.0,4.5,0.7,0.25,22.6,6.86,58.0
28-08-21,32.6,6.75,289.0,2.0,0.6,0.25,12.3,6.94,40.0
28-08-21,32.6,6.75,289.0,2.5,0.6,0.25,10.4,6.99,27.0
28-08-21,32.6,6.75,289.0,3.0,0.6,0.25,11.9,6.96,33.0
28-08-21,32.6,6.75,289.0,3.5,0.6,0.25,14.2,6.92,45.0
28-08-21,32.6,6.75,289.0,4.0,0.6,0.25,18.9,6.9,51.0
28-08-21,32.6,6.75,289.0,4.5,0.6,0.25,23.1,6.88,58.0
29-08-21,33.6,6.81,289.0,2.0,0.6,0.3,23.1,6.83,50.0
29-08-21,33.6,6.81,289.0,2.5,0.6,0.3,22.1,6.85,42.0
29-08-21,33.6,6.81,289.0,3.0,0.6,0.3,20.1,6.86,31.0
29-08-21,33.6,6.81,289.0,3.5,0.6,0.3,19.1,6.87,21.0
29-08-21,33.6,6.81,289.0,4.0,0.6,0.3,21.1,6.85,22.0
29-08-21,33.6,6.81,289.0,4.5,0.6,0.3,23.2,6.83,29.0
30-08-21,41.0,7.1,430.0,3.0,0.6,0.35,18.6,7.14,68.0
30-08-21,41.0,7.1,430.0,3.5,0.6,0.35,14.9,7.12,59.0
30-08-21,41.0,7.1,430.0,4.0,0.6,0.35,12.9,7.1,47.0
30-08-21,41.0,7.1,430.0,4.5,0.6,0.35,10.7,7.09,39.0
31-08-21,41.0,7.1,430.0,5.0,0.6,0.35,11.6,7.08,28.0
31-08-21,44.1,7.0,450.0,2.5,0.6,0.35,29.1,7.02,39.0
31-08-21,44.1,7.0,450.0,3.0,0.6,0.35,22.1,7.01,29.0
31-08-21,44.1,7.0,450.0,3.5,0.6,0.35,19.1,6.99,21.0
31-08-21,44.1,7.0,450.0,4.0,0.6,0.35,25.1,6.98,42.0
31-08-21,44.1,7.0,450.0,4.5,0.6,0.35,31.1,6.97,52.0
01-09-21,46.1,6.72,356.0,2.5,0.7,0.3,13.1,7.06,47.0
01-09-21,46.1,6.72,356.0,3.0,0.7,0.3,12.1,7.03,39.0
01-09-21,46.1,6.72,356.0,3.5,0.7,0.3,14.6,6.98,58.0
01-09-21,46.1,6.72,356.0,4.0,0.7,0.3,16.6,6.93,66.0
01-09-21,46.1,6.72,356.0,4.5,0.7,0.3,16.2,6.9,79.0
01-09-21,46.1,6.72,356.0,5.0,0.7,0.3,18.6,6.86,84.0
02-09-21,48.1,7.01,329.0,2.5,0.7,0.3,12.9,7.13,56.0
02-09-21,48.1,7.01,329.0,3.0,0.7,0.3,11.7,7.09,37.0
02-09-21,48.1,7.01,329.0,3.5,0.7,0.3,12.6,7.03,49.0
02-09-21,48.1,7.01,329.0,4.0,0.7,0.3,13.9,6.98,67.0
02-09-21,48.1,7.01,329.0,4.5,0.7,0.3,15.6,6.95,79.0
03-09-21,112.3,6.68,500.0,3.0,0.7,0.35,17.3,6.91,45.0
03-09-21,112.3,6.68,500.0,3.5,0.7,0.35,16.2,6.96,40.0
03-09-21,112.3,6.68,500.0,4.0,0.7,0.35,14.2,6.99,32.0
03-09-21,112.3,6.68,500.0,4.5,0.7,0.35,15.9,6.97,38.0
03-09-21,112.3,6.68,500.0,5.0,0.7,0.35,19.2,6.94,42.0
03-09-21,112.3,6.68,500.0,5.5,0.7,0.35,24.2,6.89,36.0
04-09-21,128.4,6.72,500.0,3.0,0.65,0.35,21.8,6.94,45.0
04-09-21,128.4,6.72,500.0,3.5,0.65,0.35,18.8,6.99,36.0
04-09-21,128.4,6.72,500.0,4.0,0.65,0.35,15.2,7.01,32.0
04-09-21,128.4,6.72,500.0,4.5,0.65,0.35,19.3,6.98,38.0
04-09-21,128.4,6.72,500.0,5.0,0.65,0.35,24.8,6.96,49.0
04-09-21,128.4,6.72,500.0,5.5,0.65,0.35,28.9,6.93,56.0
05-09-21,101.1,6.88,420.0,2.5,0.65,0.3,29.1,6.9,31.0
05-09-21,101.1,6.88,420.0,3.0,0.65,0.3,22.1,6.91,29.0
05-09-21,101.1,6.88,420.0,3.5,0.65,0.3,19.1,6.98,23.0
05-09-21,101.1,6.88,420.0,4.0,0.65,0.3,23.7,6.95,31.0
05-09-21,101.1,6.88,420.0,4.5,0.65,0.3,29.5,6.93,51.0
05-09-21,101.1,6.88,420.0,5.0,0.65,0.3,30.1,6.92,66.0
06-09-21,22.6,6.73,232.0,2.0,0.7,0.3,12.9,6.98,61.0
06-09-21,22.6,6.73,232.0,2.5,0.7,0.3,11.2,6.94,44.0
06-09-21,22.6,6.73,232.0,3.0,0.7,0.3,9.11,6.93,27.0
06-09-21,22.6,6.73,232.0,3.5,0.7,0.3,10.6,6.92,36.0
06-09-21,22.6,6.73,232.0,4.0,0.7,0.3,11.9,6.9,53.0
06-09-21,22.6,6.73,232.0,4.5,0.7,0.3,13.6,6.89,69.0
07-09-21,31.1,6.65,235.0,2.5,0.75,0.3,18.1,6.92,42.0
07-09-21,31.1,6.65,235.0,3.0,0.75,0.3,13.2,6.93,40.0
07-09-21,31.1,6.65,235.0,3.5,0.75,0.3,11.1,6.9,35.0
07-09-21,31.1,6.65,235.0,4.0,0.75,0.3,15.1,6.89,31.0
07-09-21,31.1,6.65,235.0,4.5,0.75,0.3,17.2,6.88,33.0
07-09-21,31.1,6.65,235.0,5.0,0.75,0.3,20.3,6.87,39.0
08-09-21,19.6,6.77,206.0,2.5,0.75,0.3,12.1,7.1,49.0
08-09-21,19.6,6.77,206.0,3.0,0.75,0.3,11.9,7.06,37.0
08-09-21,19.6,6.77,206.0,3.5,0.75,0.3,10.6,7.03,26.0
08-09-21,19.6,6.77,206.0,4.0,0.75,0.3,11.2,6.98,33.0
08-09-21,19.6,6.77,206.0,4.5,0.75,0.3,13.4,6.94,56.0
08-09-21,19.6,6.77,206.0,5.0,0.75,0.3,14.5,6.9,63.0
09-09-21,16.9,7.08,210.0,2.5,0.75,0.35,10.2,7.16,48.0
09-09-21,16.9,7.08,210.0,3.0,0.75,0.35,9.6,7.09,37.0
09-09-21,16.9,7.08,210.0,3.5,0.75,0.35,11.5,7.08,59.0
09-09-21,16.9,7.08,210.0,4.0,0.75,0.35,12.7,7.02,64.0
09-09-21,16.9,7.08,210.0,4.5,0.75,0.35,13.2,6.96,73.0
09-09-21,16.9,7.08,210.0,5.0,0.75,0.35,14.8,6.93,81.0
10-09-21,20.3,6.98,222.0,2.5,0.65,0.3,14.3,6.97,44.0
10-09-21,20.3,6.98,222.0,3.0,0.65,0.3,12.2,7.02,35.0
10-09-21,20.3,6.98,222.0,3.5,0.65,0.3,10.3,7.06,29.0
10-09-21,20.3,6.98,222.0,4.0,0.65,0.3,11.9,7.01,36.0
10-09-21,20.3,6.98,222.0,4.5,0.65,0.3,13.8,6.98,42.0
10-09-21,20.3,6.98,222.0,5.0,0.65,0.3,15.6,6.96,46.0
11-09-21,25.9,6.85,302.0,2.5,0.6,0.3,16.5,6.92,44.0
11-09-21,25.9,6.85,302.0,3.0,0.6,0.3,13.8,6.95,35.0
11-09-21,25.9,6.85,302.0,3.5,0.6,0.3,12.6,6.98,32.0
11-09-21,25.9,6.85,302.0,4.0,0.6,0.3,14.2,6.96,36.0
11-09-21,25.9,6.85,302.0,4.5,0.6,0.3,16.3,6.94,46.0
11-09-21,25.9,6.85,302.0,5.0,0.6,0.3,18.9,6.92,54.0
12-09-21,29.1,6.81,290.0,2.0,0.65,0.3,16.1,6.93,31.0
12-09-21,29.1,6.81,290.0,2.5,0.65,0.3,15.2,6.92,29.0
12-09-21,29.1,6.81,290.0,3.0,0.65,0.3,9.1,6.91,21.0
12-09-21,29.1,6.81,290.0,3.5,0.65,0.3,11.2,6.9,31.0
12-09-21,29.1,6.81,290.0,4.0,0.65,0.3,13.2,6.89,33.0
12-09-21,29.1,6.81,290.0,4.5,0.65,0.3,17.1,6.88,41.0
14-09-21,20.1,6.7,250.0,2.0,0.5,0.3,17.1,6.94,76.0
14-09-21,20.1,6.7,250.0,2.5,0.5,0.3,15.2,6.93,66.0
14-09-21,20.1,6.7,250.0,3.0,0.5,0.3,11.1,6.92,51.0
14-09-21,20.1,6.7,250.0,3.5,0.5,0.3,10.1,6.91,39.0
14-09-21,20.1,6.7,250.0,4.0,0.5,0.3,13.2,6.9,31.0
14-09-21,20.1,6.7,250.0,4.5,0.5,0.3,14.2,6.89,42.0
21-09-21,117.0,6.85,500.0,4.5,0.9,0.35,21.1,6.89,19.0
21-09-21,117.0,6.85,500.0,5.0,0.9,0.35,29.1,6.88,23.0
21-09-21,117.0,6.85,500.0,5.5,0.9,0.35,32.7,6.87,53.0
22-09-21,112.6,6.82,500.0,3.0,0.75,0.35,28.9,6.94,72.0
22-09-21,112.6,6.82,500.0,3.5,0.75,0.35,21.3,6.98,64.0
22-09-21,112.6,6.82,500.0,4.0,0.75,0.35,15.2,7.01,44.0
22-09-21,112.6,6.82,500.0,4.5,0.75,0.35,12.6,7.06,34.0
22-09-21,112.6,6.82,500.0,5.0,0.75,0.35,14.3,7.03,39.0
22-09-21,112.6,6.82,500.0,5.5,0.75,0.35,18.9,6.99,56.0
24-09-21,109.2,6.79,500.0,3.5,0.7,0.35,20.9,6.87,68.0
24-09-21,109.2,6.79,500.0,4.0,0.7,0.35,16.8,6.94,41.0
24-09-21,109.2,6.79,500.0,4.5,0.7,0.35,13.6,6.98,28.0
24-09-21,109.2,6.79,500.0,5.0,0.7,0.35,15.8,6.96,34.0
24-09-21,109.2,6.79,500.0,5.5,0.7,0.35,23.2,6.92,46.0
24-09-21,109.2,6.79,500.0,6.0,0.7,0.35,32.6,6.88,58.0
25-09-21,92.6,6.75,500.0,3.5,0.7,0.3,18.9,6.92,32.0
25-09-21,92.6,6.75,500.0,4.0,0.7,0.3,12.8,6.96,29.0
25-09-21,92.6,6.75,500.0,4.5,0.7,0.3,14.6,6.93,36.0
25-09-21,92.6,6.75,500.0,5.0,0.7,0.3,18.9,6.92,49.0
25-09-21,92.6,6.75,500.0,5.5,0.7,0.3,23.8,6.91,38.0
26-09-21,117.1,6.79,500.0,3.0,0.7,0.35,25.1,6.96,81.0
26-09-21,117.1,6.79,500.0,3.5,0.7,0.35,23.1,6.95,72.0
26-09-21,117.1,6.79,500.0,4.0,0.7,0.35,19.1,6.92,53.0
26-09-21,117.1,6.79,500.0,4.5,0.7,0.35,11.1,6.91,21.0
26-09-21,117.1,6.79,500.0,5.0,0.7,0.35,15.3,6.9,29.0
26-09-21,117.1,6.79,500.0,5.5,0.7,0.35,17.3,6.88,33.0
28-09-21,99.1,6.85,500.0,3.5,0.6,0.35,33.1,6.97,40.0
28-09-21,99.1,6.85,500.0,4.0,0.6,0.35,29.1,6.96,23.0
28-09-21,99.1,6.85,500.0,4.5,0.6,0.35,18.1,6.95,18.0
28-09-21,99.1,6.85,500.0,5.0,0.6,0.35,23.7,6.94,31.0
28-09-21,99.1,6.85,500.0,5.5,0.6,0.35,25.2,6.93,45.0
28-09-21,99.1,6.85,500.0,6.0,0.6,0.35,32.1,6.91,25.0
29-09-21,38.6,6.65,382.0,3.0,0.5,0.4,16.2,6.89,39.0
29-09-21,38.6,6.65,382.0,3.5,0.5,0.4,13.0,6.96,32.0
29-09-21,38.6,6.65,382.0,4.0,0.5,0.4,11.6,6.98,26.0
29-09-21,38.6,6.65,382.0,4.5,0.5,0.4,14.3,6.94,33.0
29-09-21,38.6,6.65,382.0,5.0,0.5,0.4,17.3,6.91,42.0
29-09-21,38.6,6.65,382.0,5.5,0.5,0.4,21.8,6.88,48.0
30-09-21,36.8,6.62,298.0,3.0,0.5,0.3,14.6,6.87,36.0
30-09-21,36.8,6.62,298.0,3.5,0.5,0.3,12.9,6.92,30.0
30-09-21,36.8,6.62,298.0,4.0,0.5,0.3,10.6,6.96,26.0
30-09-21,36.8,6.62,298.0,4.5,0.5,0.3,13.2,6.94,32.0
30-09-21,36.8,6.62,298.0,5.0,0.5,0.3,15.2,6.91,38.0
30-09-21,36.8,6.62,298.0,5.5,0.5,0.3,18.3,6.88,46.0
01-12-21,38.3,6.62,282.0,3.0,0.5,0.4,16.8,6.9,38.0
01-12-21,38.3,6.62,282.0,3.5,0.5,0.4,14.2,6.94,32.0
01-12-21,38.3,6.62,282.0,4.0,0.5,0.4,12.2,6.99,29.0
01-12-21,38.3,6.62,282.0,4.5,0.5,0.4,14.6,6.96,34.0
01-12-21,38.3,6.62,282.0,5.0,0.5,0.4,18.9,6.93,41.0
01-12-21,38.3,6.62,282.0,5.5,0.5,0.4,23.6,6.89,52.0
03-12-21,88.1,6.69,500.0,4.5,0.65,0.35,22.3,7.0,31.0
03-12-21,88.1,6.69,500.0,5.0,0.65,0.35,18.1,6.99,21.0
03-12-21,88.1,6.69,500.0,5.5,0.65,0.35,21.2,6.98,29.0
02-12-21,33.6,6.65,238.0,3.0,0.65,0.4,14.2,6.98,33.0
02-12-21,33.6,6.65,238.0,3.5,0.65,0.4,12.6,7.02,26.0
02-12-21,33.6,6.65,238.0,4.0,0.65,0.4,13.9,6.99,29.0
02-12-21,33.6,6.65,238.0,4.5,0.65,0.4,16.8,6.93,39.0
02-12-21,33.6,6.65,238.0,5.0,0.65,0.4,20.3,6.89,46.0
02-12-21,33.6,6.65,238.0,5.5,0.65,0.4,23.6,6.86,55.0
05-12-21,101.3,6.81,500.0,5.0,0.25,0.3,21.1,6.91,19.0
04-12-21,111.3,6.81,500.0,4.0,0.25,0.25,25.7,7.11,82.0
04-12-21,111.3,6.81,500.0,4.5,0.25,0.25,20.9,6.99,79.0
04-12-21,111.3,6.81,500.0,5.0,0.25,0.25,18.1,6.99,53.0
04-12-21,111.3,6.81,500.0,5.5,0.25,0.25,21.1,7.01,31.0
04-12-21,111.3,6.81,500.0,6.0,0.25,0.25,29.2,7.02,43.0
06-12-21,26.8,6.72,256.0,2.0,0.4,0.3,12.3,6.96,32.0
06-12-21,26.8,6.72,256.0,2.5,0.4,0.3,10.4,6.98,28.0
06-12-21,26.8,6.72,256.0,3.0,0.4,0.3,13.6,6.94,31.0
06-12-21,26.8,6.72,256.0,3.5,0.4,0.3,15.3,6.91,36.0
06-12-21,26.8,6.72,256.0,4.0,0.4,0.3,19.2,6.89,42.0
06-12-21,26.8,6.72,256.0,4.5,0.4,0.3,23.1,6.86,45.0
07-12-21,31.1,6.81,295.0,2.0,0.4,0.3,22.11,6.94,25.0
07-12-21,31.1,6.81,295.0,2.5,0.4,0.3,18.1,6.95,22.0
07-12-21,31.1,6.81,295.0,3.0,0.4,0.3,31.1,6.97,19.0
07-12-21,31.1,6.81,295.0,3.5,0.4,0.3,30.2,6.98,26.0
08-12-21,29.1,6.85,400.0,1.5,0.4,0.3,23.1,6.93,31.0
08-12-21,29.1,6.85,400.0,2.0,0.4,0.3,20.7,6.9,29.0
08-12-21,29.1,6.85,400.0,2.5,0.4,0.3,18.8,6.91,21.0
08-12-21,29.1,6.85,400.0,3.0,0.4,0.3,21.1,6.9,33.0
08-12-21,29.1,6.85,400.0,3.5,0.4,0.3,22.1,6.89,45.0
08-12-21,29.1,6.85,400.0,4.0,0.4,0.3,29.1,6.88,49.0
09-12-21,28.2,6.82,220.0,2.0,0.35,0.3,11.3,6.96,30.0
09-12-21,28.2,6.82,220.0,2.5,0.35,0.3,9.4,7.02,26.0
09-12-21,28.2,6.82,220.0,3.0,0.35,0.3,10.8,6.98,32.0
09-12-21,28.2,6.82,220.0,3.5,0.35,0.3,13.6,6.96,38.0
09-12-21,28.2,6.82,220.0,4.0,0.35,0.3,14.8,6.94,42.0
09-12-21,28.2,6.82,220.0,4.5,0.35,0.3,18.3,6.9,46.0
11-12-21,34.5,6.79,288.0,2.0,0.35,0.3,12.8,6.95,31.0
11-12-21,34.5,6.79,288.0,2.5,0.35,0.3,11.5,7.02,29.0
11-12-21,34.5,6.79,288.0,3.0,0.35,0.3,13.2,7.0,33.0
11-12-21,34.5,6.79,288.0,3.5,0.35,0.3,16.2,6.96,38.0
11-12-21,34.5,6.79,288.0,4.0,0.35,0.3,18.9,6.98,42.0
11-12-21,34.5,6.79,288.0,4.5,0.35,0.3,21.3,6.94,47.0
12-12-21,79.1,6.81,500.0,2.0,0.6,0.3,31.1,6.96,66.0
12-12-21,79.1,6.81,500.0,2.5,0.6,0.3,25.2,6.95,53.0
12-12-21,79.1,6.81,500.0,3.0,0.6,0.3,22.1,6.9,43.0
12-12-21,79.1,6.81,500.0,3.5,0.6,0.3,19.7,6.91,21.0
12-12-21,79.1,6.81,500.0,4.0,0.6,0.3,21.1,6.92,29.0
12-12-21,79.1,6.81,500.0,4.5,0.6,0.3,29.1,6.91,31.0
13-12-21,52.8,6.79,429.0,3.0,0.7,0.35,17.2,6.93,36.0
13-12-21,52.8,6.79,429.0,3.5,0.7,0.35,13.6,7.02,28.0
13-12-21,52.8,6.79,429.0,4.0,0.7,0.35,14.2,6.98,38.0
13-12-21,52.8,6.79,429.0,4.5,0.7,0.35,18.9,6.95,39.0
13-12-21,52.8,6.79,429.0,5.0,0.7,0.35,24.3,6.97,44.0
13-12-21,52.8,6.79,429.0,5.5,0.7,0.35,28.6,6.92,56.0
14-12-21,51.7,6.71,310.0,2.5,0.5,0.3,19.7,6.92,33.0
14-12-21,51.7,6.71,310.0,3.0,0.5,0.3,15.2,6.91,31.0
14-12-21,51.7,6.71,310.0,3.5,0.5,0.3,12.1,6.9,20.0
14-12-21,51.7,6.71,310.0,4.0,0.5,0.3,20.2,6.9,51.0
14-12-21,51.7,6.71,310.0,4.5,0.5,0.3,25.1,6.89,32.0
14-12-21,51.7,6.71,310.0,5.0,0.5,0.3,20.2,6.88,66.0
15-12-21,34.1,6.89,210.0,2.0,0.5,0.3,22.0,6.93,22.0
15-12-21,34.1,6.89,210.0,2.5,0.5,0.3,19.0,6.92,11.0
15-12-21,34.1,6.89,210.0,3.0,0.5,0.3,21.1,6.9,31.0
15-12-21,34.1,6.89,210.0,3.5,0.5,0.3,23.2,6.89,39.0
15-12-21,34.1,6.89,210.0,4.0,0.5,0.3,25.7,6.88,43.0
15-12-21,34.1,6.89,210.0,4.5,0.5,0.3,30.1,6.87,51.0
16-12-21,36.5,6.89,326.0,2.0,0.6,0.3,17.2,6.92,43.0
16-12-21,36.5,6.89,326.0,2.5,0.6,0.3,13.9,6.97,30.0
16-12-21,36.5,6.89,326.0,3.0,0.6,0.3,12.7,7.02,26.0
16-12-21,36.5,6.89,326.0,3.5,0.6,0.3,14.2,6.98,34.0
16-12-21,36.5,6.89,326.0,4.0,0.6,0.3,16.9,6.94,39.0
16-12-21,36.5,6.89,326.0,4.5,0.6,0.3,19.8,6.95,58.0
17-12-21,32.8,6.88,296.0,2.0,0.55,0.3,15.8,6.94,32.0
17-12-21,32.8,6.88,296.0,2.5,0.55,0.3,14.6,6.97,35.0
17-12-21,32.8,6.88,296.0,3.0,0.55,0.3,13.2,7.06,29.0
17-12-21,32.8,6.88,296.0,3.5,0.55,0.3,16.3,7.01,38.0
17-12-21,32.8,6.88,296.0,4.0,0.55,0.3,18.9,6.98,47.0
17-12-21,32.8,6.88,296.0,4.5,0.55,0.3,21.3,6.95,59.0
18-12-21,31.6,6.82,206.0,2.0,0.5,0.3,14.9,6.92,35.0
18-12-21,31.6,6.82,206.0,2.5,0.5,0.3,12.8,6.95,29.0
18-12-21,31.6,6.82,206.0,3.0,0.5,0.3,11.3,6.99,25.0
18-12-21,31.6,6.82,206.0,3.5,0.5,0.3,13.9,6.97,33.0
18-12-21,31.6,6.82,206.0,4.0,0.5,0.3,19.2,6.94,38.0
18-12-21,31.6,6.82,206.0,4.5,0.5,0.3,19.8,6.91,48.0
19-12-21,29.1,6.81,350.0,2.0,0.5,0.3,14.9,6.92,29.0
19-12-21,29.1,6.81,350.0,2.5,0.5,0.3,13.1,6.91,21.0
19-12-21,29.1,6.81,350.0,3.0,0.5,0.3,15.2,6.9,31.0
19-12-21,29.1,6.81,350.0,3.5,0.5,0.3,17.2,6.89,39.0
19-12-21,29.1,6.81,350.0,4.0,0.5,0.3,23.2,6.88,43.0
19-12-21,29.1,6.81,350.0,4.5,0.5,0.3,25.1,6.87,52.0
22-12-21,21.4,7.15,220.0,2.0,0.15,0.3,10.6,7.13,21.0
22-12-21,21.4,7.15,220.0,2.5,0.15,0.3,9.5,7.18,18.0
22-12-21,21.4,7.15,220.0,3.0,0.15,0.3,13.2,7.13,22.0
22-12-21,21.4,7.15,220.0,3.5,0.15,0.3,14.2,6.98,25.0
22-12-21,21.4,7.15,220.0,4.0,0.15,0.3,14.6,7.06,29.0
22-12-21,21.4,7.15,220.0,4.5,0.15,0.3,13.9,7.23,33.0
21-12-21,27.1,6.71,320.0,2.0,0.15,0.35,23.1,7.21,33.0
21-12-21,27.1,6.71,320.0,2.5,0.15,0.35,19.1,7.2,31.0
